,category,model,colour,is_duplicate
48508,2,B34,2,1
48509,2,B33,6,1
48510,2,B20,8,1
48511,2,B21,12,1
48512,2,B20,8,1
48513,2,B22,2,1
48514,2,B13,12,1
48515,2,B14,2,1
48516,2,B10,2,1
48517,1,A17,2,1
48518,2,B5,14,1
48519,2,B13,12,1
48520,2,B14,2,1
48521,2,B12,2,1
48522,2,B1,4,1
48523,4,P56,2,1
48524,4,P57,4,1
48525,4,P58,9,1
48526,4,P59,2,1
48527,4,P60,14,1
48528,4,P69,9,1
48529,4,P66,9,1
48530,4,P48,9,1
48531,4,P1,3,1
48532,4,P12,4,1
48533,4,P30,4,1
48534,3,C5,11,1
48535,3,C6,6,1
48536,3,C7,13,1
48537,3,C9,6,1
48538,3,C29,6,1
48539,3,C34,7,1
48540,3,C38,13,1
48541,3,C51,6,1
48542,3,C51,6,1
48543,1,A21,1,1
48544,1,A28,1,1
48545,4,P18,2,1
48546,4,P14,2,1
48547,4,P57,4,1
48548,1,A2,3,1
48549,1,A5,3,1
48550,1,A6,3,1
48551,1,A16,1,1
48552,1,A15,14,1
48553,1,A15,14,1
48554,1,A17,2,1
48555,1,A12,2,1
48556,1,A34,2,1
48557,1,A33,1,1
48558,2,B4,10,1
48559,2,B12,2,1
48560,2,B13,12,1
48561,2,B10,2,1
48562,2,B13,12,1
48563,2,B11,2,1
48564,2,B16,12,1
48565,2,B17,6,1
48566,2,B23,7,1
48567,2,B24,11,1
48568,2,B32,6,1
48569,2,B33,6,1
48570,3,C11,7,1
48571,3,C25,2,1
48572,3,C30,2,1
48573,3,C32,2,1
48574,3,C50,9,1
48575,3,C40,14,1
48576,3,C42,7,1
48577,3,C56,6,1
48578,4,P16,7,1
48579,1,A1,8,1
48580,1,A39,4,1
48581,3,C13,9,1
48582,3,C17,14,1
48583,3,C42,7,1
48584,4,P5,3,1
48585,4,P25,2,1
48586,4,P80,7,1
48587,4,P80,7,1
48588,1,A39,4,1
48589,1,A5,3,1
48590,1,A15,14,1
48591,2,B13,12,1
48592,2,B14,2,1
48593,2,B15,9,1
48594,2,B15,9,1
48595,2,B19,13,1
48596,1,A43,2,1
48597,1,A38,6,1
48598,1,A40,4,1
48599,1,A23,6,1
48600,2,B13,12,1
48601,4,P5,3,1
48602,4,P6,2,1
48603,4,P8,2,1
48604,4,P11,4,1
48605,4,P13,4,1
48606,4,P16,7,1
48607,4,P15,4,1
48608,4,P17,2,1
48609,4,P20,7,1
48610,4,P29,5,1
48611,4,P33,9,1
48612,4,P34,9,1
48613,4,P30,4,1
48614,4,P27,6,1
48615,4,P38,9,1
48616,4,P48,9,1
48617,4,P58,9,1
48618,4,P75,7,1
48619,3,C11,7,1
48620,4,P20,7,1
48621,3,C11,7,1
48622,3,C11,7,1
48623,3,C13,9,1
48624,3,C35,9,1
48625,1,A27,3,1
48626,1,A25,1,1
48627,1,A26,2,1
48628,1,A24,2,1
48629,1,A28,1,1
48630,1,A27,3,1
48631,1,A28,1,1
48632,1,A1,8,1
48633,1,A3,3,1
48634,1,A5,3,1
48635,2,B4,10,1
48636,2,B8,4,1
48637,2,B6,2,1
48638,2,B3,12,1
48639,2,B4,10,1
48640,2,B22,2,1
48641,1,A4,3,1
48642,1,A38,6,1
48643,1,A31,6,1
48644,1,A23,6,1
48645,3,C29,6,1
48646,2,B17,6,1
48647,2,B16,12,1
48648,2,B9,1,1
48649,4,P44,11,1
48650,4,P48,9,1
48651,1,A31,6,1
48652,3,C9,6,1
48653,3,C5,11,1
48654,3,C19,12,1
48655,3,C19,12,1
48656,1,A10,3,1
48657,1,A21,1,1
48658,1,A33,1,1
48659,3,C7,13,1
48660,3,C15,6,1
48661,1,A2,3,1
48662,1,A11,3,1
48663,1,A8,3,1
48664,1,A12,2,1
48665,1,A12,2,1
48666,1,A1,8,1
48667,1,A11,3,1
48668,1,A8,3,1
48669,1,A10,3,1
48670,1,A34,2,1
48671,1,A1,8,1
48672,1,A6,3,1
48673,1,A12,2,1
48674,1,A37,2,1
48675,1,A12,2,1
48676,1,A5,3,1
48677,4,P26,4,1
48678,4,P82,6,1
48679,4,P76,2,1
48680,2,B19,13,1
48681,3,C17,14,1
48682,3,C54,14,1
48683,2,B21,12,1
48684,2,B31,9,1
48685,2,B32,6,1
48686,2,B13,12,1
48687,2,B10,2,1
48688,4,P15,4,1
48689,1,A15,14,1
48690,3,C29,6,1
48691,1,A2,3,1
48692,1,A14,3,1
48693,1,A8,3,1
48694,3,C6,6,1
48695,3,C40,14,1
48696,4,P2,3,1
48697,4,P5,3,1
48698,4,P23,6,1
48699,4,P43,7,1
48700,4,P50,6,1
48701,4,P72,14,1
48702,4,P73,11,1
48703,4,P74,12,1
48704,4,P49,14,1
48705,3,C26,14,1
48706,3,C36,14,1
48707,3,C29,6,1
48708,3,C29,6,1
48709,3,C33,14,1
48710,3,C29,6,1
48711,4,P43,7,1
48712,3,C40,14,1
48713,2,B3,12,1
48714,2,B17,6,1
48715,2,B4,10,1
48716,2,B10,2,1
48717,4,P9,4,1
48718,4,P39,14,1
48719,4,P81,4,1
48720,4,P74,12,1
48721,4,P57,4,1
48722,4,P7,4,1
48723,4,P4,4,1
48724,4,P8,2,1
48725,4,P1,3,1
48726,4,P2,3,1
48727,4,P10,4,1
48728,4,P11,4,1
48729,4,P15,4,1
48730,3,C7,13,1
48731,3,C5,11,1
48732,3,C34,7,1
48733,3,C35,9,1
48734,3,C27,11,1
48735,3,C41,13,1
48736,3,C49,4,1
48737,3,C50,9,1
48738,3,C48,6,1
48739,3,C14,9,1
48740,3,C16,13,1
48741,3,C13,9,1
48742,3,C5,11,1
48743,3,C12,14,1
48744,3,C6,6,1
48745,2,B4,10,1
48746,2,B2,3,1
48747,2,B11,2,1
48748,2,B26,13,1
48749,2,B24,11,1
48750,2,B27,2,1
48751,2,B19,13,1
48752,2,B30,9,1
48753,2,B31,9,1
48754,2,B28,9,1
48755,1,A10,3,1
48756,1,A5,3,1
48757,1,A27,3,1
48758,1,A23,6,1
48759,1,A29,2,1
48760,4,P6,2,1
48761,1,A21,1,1
48762,4,P15,4,1
48763,4,P14,2,1
48764,4,P50,6,1
48765,4,P47,14,1
48766,1,A8,3,1
48767,1,A3,3,1
48768,4,P23,6,1
48769,2,B16,12,1
48770,2,B17,6,1
48771,1,A3,3,1
48772,3,C35,9,1
48773,3,C42,7,1
48774,3,C55,13,1
48775,3,C56,6,1
48776,2,B30,9,1
48777,2,B4,10,1
48778,3,C11,7,1
48779,1,A14,3,1
48780,2,B25,6,1
48781,3,C12,14,1
48782,3,C8,2,1
48783,4,P6,2,1
48784,4,P3,2,1
48785,4,P10,4,1
48786,4,P4,4,1
48787,4,P5,3,1
48788,4,P6,2,1
48789,4,P7,4,1
48790,4,P10,4,1
48791,4,P12,4,1
48792,4,P13,4,1
48793,4,P14,2,1
48794,4,P15,4,1
48795,4,P16,7,1
48796,4,P18,2,1
48797,2,B4,10,1
48798,2,B3,12,1
48799,2,B11,2,1
48800,2,B14,2,1
48801,2,B12,2,1
48802,3,C2,12,1
48803,3,C11,7,1
48804,3,C17,14,1
48805,3,C24,12,1
48806,3,C33,14,1
48807,1,A7,3,1
48808,1,A8,3,1
48809,4,P9,4,1
48810,4,P12,4,1
48811,1,A15,14,1
48812,1,A11,3,1
48813,2,B17,6,1
48814,1,A28,1,1
48815,1,A31,6,1
48816,1,A23,6,1
48817,1,A41,4,1
48818,4,P16,7,1
48819,3,C17,14,1
48820,3,C6,6,1
48821,3,C34,7,1
48822,3,C50,9,1
48823,3,C49,4,1
48824,1,A2,3,1
48825,2,B23,7,1
48826,2,B19,13,1
48827,2,B25,6,1
48828,3,C19,12,1
48829,3,C42,7,1
48830,3,C9,6,1
48831,3,C51,6,1
48832,3,C51,6,1
48833,3,C51,6,1
48834,4,P5,3,1
48835,4,P1,3,1
48836,3,C56,6,1
48837,4,P57,4,1
48838,4,P5,3,1
48839,4,P9,4,1
48840,4,P75,7,1
48841,1,A12,2,1
48842,3,C1,4,1
48843,3,C5,11,1
48844,1,A17,2,1
48845,2,B13,12,1
48846,2,B10,2,1
48847,4,P6,2,1
48848,4,P4,4,1
48849,1,A17,2,1
48850,1,A13,1,1
48851,2,B10,2,1
48852,2,B11,2,1
48853,2,B13,12,1
48854,2,B16,12,1
48855,2,B15,9,1
48856,2,B4,10,1
48857,4,P12,4,1
48858,4,P80,7,1
48859,2,B29,2,1
48860,2,B9,1,1
48861,2,B1,4,1
48862,3,C21,14,1
48863,4,P15,4,1
48864,3,C17,14,1
48865,3,C58,14,1
48866,1,A15,14,1
48867,1,A30,6,1
48868,3,C14,9,1
48869,2,B13,12,1
48870,2,B15,9,1
48871,2,B30,9,1
48872,2,B32,6,1
48873,2,B27,2,1
48874,2,B26,13,1
48875,3,C26,14,1
48876,3,C25,2,1
48877,3,C36,14,1
48878,2,B5,14,1
48879,1,A15,14,1
48880,3,C8,2,1
48881,1,A16,1,1
48882,1,A16,1,1
48883,2,B24,11,1
48884,3,C40,14,1
48885,3,C7,13,1
48886,3,C4,4,1
48887,3,C30,2,1
48888,3,C35,9,1
48889,3,C24,12,1
48890,3,C24,12,1
48891,3,C45,11,1
48892,3,C48,6,1
48893,3,C37,2,1
48894,2,B17,6,1
48895,3,C15,6,1
48896,3,C14,9,1
48897,3,C5,11,1
48898,3,C11,7,1
48899,3,C59,5,1
48900,1,A4,3,1
48901,1,A15,14,1
48902,1,A30,6,1
48903,2,B12,2,1
48904,2,B10,2,1
48905,2,B15,9,1
48906,2,B11,2,1
48907,2,B11,2,1
48908,4,P12,4,1
48909,4,P39,14,1
48910,4,P37,2,1
48911,4,P51,9,1
48912,4,P47,14,1
48913,4,P70,6,1
48914,4,P59,2,1
48915,4,P56,2,1
48916,4,P12,4,1
48917,2,B8,4,1
48918,2,B8,4,1
48919,3,C4,4,1
48920,3,C28,2,1
48921,3,C21,14,1
48922,3,C33,14,1
48923,3,C48,6,1
48924,3,C41,13,1
48925,1,A27,3,1
48926,1,A40,4,1
48927,1,A35,14,1
48928,2,B5,14,1
48929,2,B12,2,1
48930,2,B22,2,1
48931,2,B31,9,1
48932,2,B34,2,1
48933,3,C25,2,1
48934,3,C30,2,1
48935,2,B34,2,1
48936,1,A13,1,1
48937,1,A22,4,1
48938,1,A29,2,1
48939,1,A27,3,1
48940,1,A42,6,1
48941,2,B10,2,1
48942,3,C17,14,1
48943,3,C46,2,1
48944,1,A17,2,1
48945,1,A1,8,1
48946,1,A10,3,1
48947,1,A32,2,1
48948,1,A37,2,1
48949,2,B1,4,1
48950,2,B4,10,1
48951,2,B17,6,1
48952,2,B25,6,1
48953,2,B32,6,1
48954,2,B31,9,1
48955,2,B26,13,1
48956,2,B9,1,1
48957,4,P15,4,1
48958,4,P59,2,1
48959,4,P65,9,1
48960,4,P82,6,1
48961,4,P23,6,1
48962,4,P26,4,1
48963,4,P71,2,1
48964,4,P63,14,1
48965,1,A13,1,1
48966,1,A41,4,1
48967,1,A15,14,1
48968,1,A4,3,1
48969,1,A29,2,1
48970,1,A28,1,1
48971,1,A21,1,1
48972,3,C9,6,1
48973,3,C10,9,1
48974,3,C29,6,1
48975,3,C29,6,1
48976,3,C32,2,1
48977,3,C51,6,1
48978,3,C50,9,1
48979,3,C51,6,1
48980,3,C51,6,1
48981,3,C55,13,1
48982,3,C57,5,1
48983,3,C58,14,1
48984,2,B1,4,1
48985,2,B25,6,1
48986,2,B26,13,1
48987,2,B27,2,1
48988,2,B24,11,1
48989,2,B32,6,1
48990,2,B32,6,1
48991,1,A7,3,1
48992,2,B15,9,1
48993,2,B19,13,1
48994,1,A12,2,1
48995,4,P14,2,1
48996,4,P15,4,1
48997,1,A9,3,1
48998,1,A9,3,1
48999,3,C6,6,1
49000,2,B23,7,1
49001,4,P23,6,1
49002,4,P50,6,1
49003,4,P74,12,1
49004,4,P77,7,1
49005,2,B32,6,1
49006,1,A4,3,1
49007,2,B9,1,1
49008,3,C10,9,1
49009,3,C8,2,1
49010,4,P15,4,1
49011,4,P48,9,1
49012,4,P82,6,1
49013,3,C1,4,1
49014,4,P14,2,1
49015,4,P8,2,1
49016,4,P15,4,1
49017,3,C5,11,1
49018,3,C29,6,1
49019,3,C24,12,1
49020,3,C46,2,1
49021,3,C40,14,1
49022,3,C17,14,1
49023,3,C6,6,1
49024,1,A15,14,1
49025,3,C16,13,1
49026,3,C38,13,1
49027,3,C48,6,1
49028,2,B10,2,1
49029,4,P1,3,1
49030,4,P39,14,1
49031,1,A11,3,1
49032,1,A30,6,1
49033,2,B4,10,1
49034,2,B16,12,1
49035,2,B14,2,1
49036,2,B15,9,1
49037,2,B9,1,1
49038,2,B27,2,1
49039,1,A38,6,1
49040,1,A2,3,1
49041,1,A17,2,1
49042,3,C29,6,1
49043,3,C25,2,1
49044,1,A7,3,1
49045,1,A16,1,1
49046,3,C5,11,1
49047,2,B10,2,1
49048,2,B19,13,1
49049,2,B26,13,1
49050,2,B24,11,1
49051,2,B31,9,1
49052,4,P35,4,1
49053,4,P20,7,1
49054,4,P21,4,1
49055,3,C2,12,1
49056,3,C5,11,1
49057,1,A5,3,1
49058,1,A4,3,1
49059,1,A6,3,1
49060,2,B30,9,1
49061,2,B24,11,1
49062,2,B32,6,1
49063,2,B23,7,1
49064,2,B21,12,1
49065,2,B31,9,1
49066,2,B19,13,1
49067,3,C19,12,1
49068,3,C5,11,1
49069,3,C15,6,1
49070,1,A7,3,1
49071,3,C2,12,1
49072,3,C46,2,1
49073,2,B4,10,1
49074,1,A2,3,1
49075,3,C1,4,1
49076,3,C21,14,1
49077,3,C44,14,1
49078,1,A4,3,1
49079,1,A15,14,1
49080,2,B16,12,1
49081,1,A16,1,1
49082,1,A10,3,1
49083,1,A13,1,1
49084,1,A17,2,1
49085,1,A15,14,1
49086,1,A31,6,1
49087,1,A26,2,1
49088,1,A19,12,1
49089,2,B10,2,1
49090,2,B4,10,1
49091,2,B9,1,1
49092,3,C9,6,1
49093,4,P6,2,1
49094,4,P33,9,1
49095,4,P34,9,1
49096,4,P23,6,1
49097,4,P37,2,1
49098,4,P45,9,1
49099,1,A32,2,1
49100,1,A21,1,1
49101,4,P4,4,1
49102,4,P4,4,1
49103,4,P4,4,1
49104,4,P23,6,1
49105,3,C9,6,1
49106,2,B30,9,1
49107,3,C18,9,1
49108,4,P1,3,1
49109,2,B16,12,1
49110,2,B23,7,1
49111,2,B24,11,1
49112,3,C5,11,1
49113,3,C17,14,1
49114,1,A23,6,1
49115,1,A38,6,1
49116,3,C49,4,1
49117,2,B15,9,1
49118,2,B15,9,1
49119,2,B13,12,1
49120,2,B31,9,1
49121,3,C49,4,1
49122,1,A13,1,1
49123,1,A15,14,1
49124,1,A14,3,1
49125,1,A17,2,1
49126,1,A11,3,1
49127,1,A29,2,1
49128,1,A24,2,1
49129,1,A21,1,1
49130,1,A39,4,1
49131,2,B32,6,1
49132,2,B23,7,1
49133,2,B19,13,1
49134,3,C18,9,1
49135,3,C10,9,1
49136,3,C2,12,1
49137,3,C29,6,1
49138,3,C24,12,1
49139,3,C35,9,1
49140,3,C23,3,1
49141,3,C26,14,1
49142,3,C54,14,1
49143,3,C41,13,1
49144,3,C37,2,1
49145,3,C48,6,1
49146,3,C47,13,1
49147,3,C57,5,1
49148,1,A13,1,1
49149,3,C5,11,1
49150,3,C4,4,1
49151,1,A2,3,1
49152,2,B1,4,1
49153,2,B13,12,1
49154,2,B17,6,1
49155,2,B10,2,1
49156,4,P16,7,1
49157,4,P16,7,1
49158,4,P15,4,1
49159,4,P29,5,1
49160,4,P36,2,1
49161,4,P23,6,1
49162,4,P39,14,1
49163,4,P81,4,1
49164,4,P78,14,1
49165,4,P82,6,1
49166,4,P77,7,1
49167,4,P77,7,1
49168,4,P70,6,1
49169,4,P65,9,1
49170,4,P37,2,1
49171,4,P36,2,1
49172,4,P33,9,1
49173,4,P27,6,1
49174,4,P29,5,1
49175,4,P31,2,1
49176,4,P24,6,1
49177,4,P19,2,1
49178,4,P19,2,1
49179,4,P18,2,1
49180,4,P17,2,1
49181,4,P15,4,1
49182,4,P13,4,1
49183,4,P14,2,1
49184,4,P13,4,1
49185,4,P10,4,1
49186,4,P10,4,1
49187,4,P9,4,1
49188,4,P9,4,1
49189,4,P8,2,1
49190,4,P6,2,1
49191,4,P4,4,1
49192,4,P18,2,1
49193,4,P3,2,1
49194,4,P9,4,1
49195,4,P25,2,1
49196,4,P26,4,1
49197,4,P29,5,1
49198,4,P33,9,1
49199,4,P36,2,1
49200,4,P49,14,1
49201,4,P49,14,1
49202,4,P46,14,1
49203,4,P55,14,1
49204,1,A12,2,1
49205,1,A30,6,1
49206,1,A30,6,1
49207,1,A37,2,1
49208,2,B11,2,1
49209,2,B9,1,1
49210,2,B9,1,1
49211,2,B20,8,1
49212,2,B21,12,1
49213,2,B22,2,1
49214,2,B23,7,1
49215,2,B24,11,1
49216,2,B24,11,1
49217,2,B20,8,1
49218,2,B19,13,1
49219,2,B29,2,1
49220,2,B28,9,1
49221,2,B34,2,1
49222,2,B27,2,1
49223,2,B19,13,1
49224,3,C12,14,1
49225,3,C17,14,1
49226,3,C5,11,1
49227,3,C21,14,1
49228,3,C28,2,1
49229,3,C33,14,1
49230,3,C26,14,1
49231,3,C24,12,1
49232,3,C23,3,1
49233,3,C19,12,1
49234,3,C45,11,1
49235,3,C44,14,1
49236,3,C45,11,1
49237,3,C54,14,1
49238,3,C37,2,1
49239,3,C56,6,1
49240,3,C55,13,1
49241,3,C57,5,1
49242,3,C59,5,1
49243,3,C58,14,1
49244,3,C55,13,1
49245,3,C8,2,1
49246,3,C2,12,1
49247,3,C4,4,1
49248,2,B4,10,1
49249,2,B1,4,1
49250,2,B14,2,1
49251,2,B12,2,1
49252,2,B1,4,1
49253,3,C8,2,1
49254,3,C14,9,1
49255,3,C13,9,1
49256,3,C12,14,1
49257,3,C32,2,1
49258,3,C30,2,1
49259,3,C28,2,1
49260,3,C48,6,1
49261,3,C39,6,1
49262,3,C40,14,1
49263,3,C50,9,1
49264,3,C46,2,1
49265,3,C56,6,1
49266,1,A1,8,1
49267,1,A2,3,1
49268,1,A3,3,1
49269,1,A3,3,1
49270,1,A5,3,1
49271,1,A6,3,1
49272,1,A13,1,1
49273,1,A14,3,1
49274,1,A15,14,1
49275,1,A32,2,1
49276,1,A24,2,1
49277,1,A35,14,1
49278,1,A42,6,1
49279,2,B15,9,1
49280,2,B11,2,1
49281,2,B23,7,1
49282,2,B26,13,1
49283,2,B30,9,1
49284,2,B29,2,1
49285,4,P3,2,1
49286,4,P6,2,1
49287,4,P44,11,1
49288,4,P40,4,1
49289,2,B4,10,1
49290,2,B3,12,1
49291,2,B4,10,1
49292,2,B31,9,1
49293,2,B23,7,1
49294,2,B26,13,1
49295,2,B30,9,1
49296,2,B34,2,1
49297,2,B3,12,1
49298,3,C1,4,1
49299,3,C9,6,1
49300,1,A4,3,1
49301,1,A26,2,1
49302,2,B17,6,1
49303,3,C17,14,1
49304,3,C11,7,1
49305,3,C48,6,1
49306,3,C53,14,1
49307,3,C54,14,1
49308,3,C55,13,1
49309,3,C57,5,1
49310,3,C59,5,1
49311,4,P29,5,1
49312,4,P35,4,1
49313,4,P36,2,1
49314,4,P34,9,1
49315,4,P52,11,1
49316,4,P3,2,1
49317,4,P33,9,1
49318,2,B14,2,1
49319,1,A3,3,1
49320,1,A3,3,1
49321,1,A1,8,1
49322,1,A5,3,1
49323,1,A6,3,1
49324,1,A11,3,1
49325,1,A13,1,1
49326,1,A15,14,1
49327,1,A22,4,1
49328,1,A21,1,1
49329,1,A39,4,1
49330,1,A37,2,1
49331,2,B14,2,1
49332,4,P7,4,1
49333,4,P1,3,1
49334,4,P13,4,1
49335,4,P23,6,1
49336,1,A4,3,1
49337,1,A4,3,1
49338,1,A31,6,1
49339,1,A31,6,1
49340,1,A41,4,1
49341,2,B19,13,1
49342,3,C14,9,1
49343,3,C48,6,1
49344,3,C56,6,1
49345,4,P20,7,1
49346,4,P78,14,1
49347,2,B31,9,1
49348,2,B30,9,1
49349,2,B32,6,1
49350,2,B27,2,1
49351,2,B14,2,1
49352,2,B3,12,1
49353,3,C33,14,1
49354,3,C35,9,1
49355,3,C34,7,1
49356,3,C11,7,1
49357,1,A21,1,1
49358,1,A20,2,1
49359,1,A11,3,1
49360,1,A22,4,1
49361,2,B34,2,1
49362,3,C48,6,1
49363,1,A1,8,1
49364,1,A5,3,1
49365,3,C8,2,1
49366,3,C40,14,1
49367,2,B2,3,1
49368,2,B4,10,1
49369,4,P1,3,1
49370,1,A2,3,1
49371,1,A5,3,1
49372,4,P15,4,1
49373,1,A11,3,1
49374,4,P12,4,1
49375,2,B2,3,1
49376,2,B4,10,1
49377,1,A1,8,1
49378,2,B23,7,1
49379,1,A4,3,1
49380,1,A17,2,1
49381,1,A15,14,1
49382,3,C2,12,1
49383,3,C38,13,1
49384,1,A6,3,1
49385,1,A17,2,1
49386,1,A15,14,1
49387,1,A41,4,1
49388,1,A15,14,1
49389,1,A6,3,1
49390,1,A15,14,1
49391,1,A6,3,1
49392,3,C2,12,1
49393,3,C3,6,1
49394,3,C21,14,1
49395,1,A41,4,1
49396,2,B27,2,1
49397,3,C2,12,1
49398,3,C21,14,1
49399,1,A6,3,1
49400,3,C21,14,1
49401,1,A16,1,1
49402,1,A11,3,1
49403,1,A3,3,1
49404,2,B1,4,1
49405,2,B17,6,1
49406,3,C8,2,1
49407,1,A33,1,1
49408,2,B25,6,1
49409,4,P12,4,1
49410,1,A2,3,1
49411,1,A40,4,1
49412,1,A9,3,1
49413,1,A11,3,1
49414,1,A11,3,1
49415,1,A13,1,1
49416,1,A2,3,1
49417,1,A12,2,1
49418,1,A14,3,1
49419,1,A15,14,1
49420,2,B1,4,1
49421,2,B2,3,1
49422,2,B4,10,1
49423,2,B17,6,1
49424,2,B15,9,1
49425,3,C2,12,1
49426,3,C2,12,1
49427,1,A9,3,1
49428,4,P8,2,1
49429,1,A9,3,1
49430,1,A16,1,1
49431,1,A18,4,1
49432,4,P1,3,1
49433,4,P3,2,1
49434,4,P10,4,1
49435,4,P10,4,1
49436,4,P9,4,1
49437,4,P1,3,1
49438,4,P2,3,1
49439,4,P3,2,1
49440,4,P4,4,1
49441,4,P5,3,1
49442,4,P9,4,1
49443,4,P14,2,1
49444,1,A15,14,1
49445,2,B17,6,1
49446,2,B10,2,1
49447,3,C8,2,1
49448,4,P6,2,1
49449,4,P30,4,1
49450,4,P37,2,1
49451,4,P40,4,1
49452,4,P41,9,1
49453,3,C4,4,1
49454,3,C30,2,1
49455,3,C35,9,1
49456,3,C48,6,1
49457,3,C46,2,1
49458,3,C24,12,1
49459,4,P74,12,1
49460,4,P69,9,1
49461,1,A10,3,1
49462,1,A6,3,1
49463,1,A5,3,1
49464,1,A12,2,1
49465,1,A6,3,1
49466,1,A7,3,1
49467,1,A9,3,1
49468,1,A8,3,1
49469,1,A11,3,1
49470,1,A9,3,1
49471,1,A4,3,1
49472,1,A12,2,1
49473,1,A9,3,1
49474,3,C5,11,1
49475,3,C6,6,1
49476,3,C7,13,1
49477,3,C8,2,1
49478,3,C13,9,1
49479,3,C17,14,1
49480,3,C32,2,1
49481,3,C38,13,1
49482,3,C41,13,1
49483,3,C51,6,1
49484,3,C56,6,1
49485,3,C5,11,1
49486,3,C5,11,1
49487,1,A17,2,1
49488,1,A32,2,1
49489,1,A34,2,1
49490,1,A9,3,1
49491,1,A2,3,1
49492,1,A3,3,1
49493,1,A5,3,1
49494,1,A6,3,1
49495,1,A7,3,1
49496,1,A8,3,1
49497,1,A12,2,1
49498,1,A14,3,1
49499,1,A37,2,1
49500,1,A29,2,1
49501,1,A9,3,1
49502,1,A9,3,1
49503,4,P16,7,1
49504,4,P9,4,1
49505,4,P9,4,1
49506,4,P9,4,1
49507,4,P20,7,1
49508,4,P20,7,1
49509,4,P49,14,1
49510,4,P49,14,1
49511,4,P56,2,1
49512,4,P56,2,1
49513,4,P70,6,1
49514,4,P70,6,1
49515,4,P70,6,1
49516,4,P70,6,1
49517,2,B8,4,1
49518,2,B12,2,1
49519,2,B17,6,1
49520,3,C8,2,1
49521,3,C33,14,1
49522,3,C33,14,1
49523,3,C35,9,1
49524,3,C35,9,1
49525,3,C30,2,1
49526,3,C30,2,1
49527,3,C49,4,1
49528,3,C49,4,1
49529,3,C49,4,1
49530,3,C48,6,1
49531,3,C48,6,1
49532,4,P3,2,1
49533,4,P3,2,1
49534,4,P1,3,1
49535,4,P39,14,1
49536,4,P72,14,1
49537,4,P59,2,1
49538,4,P59,2,1
49539,4,P80,7,1
49540,4,P80,7,1
49541,1,A11,3,1
49542,1,A5,3,1
49543,1,A7,3,1
49544,3,C29,6,1
49545,3,C40,14,1
49546,2,B12,2,1
49547,1,A4,3,1
49548,4,P3,2,1
49549,4,P14,2,1
49550,2,B14,2,1
49551,2,B5,14,1
49552,3,C12,14,1
49553,1,A10,3,1
49554,1,A5,3,1
49555,1,A18,4,1
49556,1,A9,3,1
49557,1,A7,3,1
49558,1,A5,3,1
49559,1,A9,3,1
49560,4,P2,3,1
49561,4,P1,3,1
49562,4,P6,2,1
49563,4,P18,2,1
49564,4,P8,2,1
49565,4,P13,4,1
49566,4,P23,6,1
49567,4,P34,9,1
49568,4,P5,3,1
49569,1,A17,2,1
49570,3,C17,14,1
49571,2,B16,12,1
49572,2,B17,6,1
49573,2,B4,10,1
49574,2,B6,2,1
49575,2,B14,2,1
49576,2,B10,2,1
49577,2,B12,2,1
49578,2,B13,12,1
49579,2,B25,6,1
49580,2,B25,6,1
49581,2,B21,12,1
49582,2,B21,12,1
49583,2,B24,11,1
49584,2,B30,9,1
49585,2,B33,6,1
49586,2,B33,6,1
49587,1,A17,2,1
49588,1,A9,3,1
49589,1,A10,3,1
49590,1,A10,3,1
49591,1,A21,1,1
49592,1,A21,1,1
49593,1,A29,2,1
49594,1,A29,2,1
49595,1,A31,6,1
49596,1,A31,6,1
49597,1,A41,4,1
49598,1,A41,4,1
49599,1,A4,3,1
49600,2,B6,2,1
49601,1,A3,3,1
49602,1,A6,3,1
49603,1,A9,3,1
49604,1,A9,3,1
49605,1,A12,2,1
49606,1,A1,8,1
49607,1,A2,3,1
49608,1,A3,3,1
49609,1,A4,3,1
49610,1,A5,3,1
49611,1,A6,3,1
49612,1,A9,3,1
49613,1,A6,3,1
49614,1,A9,3,1
49615,1,A6,3,1
49616,1,A6,3,1
49617,1,A7,3,1
49618,1,A8,3,1
49619,1,A10,3,1
49620,1,A12,2,1
49621,1,A9,3,1
49622,1,A9,3,1
49623,1,A4,3,1
49624,1,A5,3,1
49625,1,A4,3,1
49626,1,A24,2,1
49627,1,A29,2,1
49628,1,A9,3,1
49629,1,A9,3,1
49630,1,A12,2,1
49631,1,A12,2,1
49632,1,A9,3,1
49633,1,A9,3,1
49634,1,A4,3,1
49635,1,A11,3,1
49636,3,C18,9,1
49637,3,C8,2,1
49638,3,C2,12,1
49639,3,C4,4,1
49640,3,C15,6,1
49641,3,C29,6,1
49642,3,C40,14,1
49643,1,A15,14,1
49644,1,A21,1,1
49645,1,A21,1,1
49646,1,A20,2,1
49647,1,A19,12,1
49648,1,A22,4,1
49649,1,A22,4,1
49650,1,A16,1,1
49651,3,C36,14,1
49652,3,C26,14,1
49653,1,A10,3,1
49654,1,A37,2,1
49655,2,B24,11,1
49656,2,B26,13,1
49657,1,A37,2,1
49658,4,P60,14,1
49659,2,B27,2,1
49660,2,B24,11,1
49661,2,B32,6,1
49662,3,C5,11,1
49663,3,C27,11,1
49664,3,C26,14,1
49665,1,A15,14,1
49666,1,A29,2,1
49667,1,A41,4,1
49668,1,A22,4,1
49669,1,A31,6,1
49670,1,A4,3,1
49671,2,B10,2,1
49672,3,C2,12,1
